TransactionID,Amount,Promo code:,1st installment,2nd,3rd,Payment Date,Payment Date 2nd,Payment Date 3rd,CandID,ManegerID,CourseID,LocationID
TR309,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230310,MG04,CP01,LC02
TR31,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23032,MG08,CP01,LC02
TR310,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230311,MG04,CP01,LC02
TR311,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230312,MG04,CP01,LC02
TR312,0,Viv,0,0,0,null,NULL,NULL,DMCC230313,MG12,CP01,LC02
TR313,150000,Deb0923,70000,80000,0,2024-02-10,NULL,NULL,DMCC230314,MG04,CP01,LC02
TR314,130000,Emeka,50000,60000,20000,2024-02-17,NULL,NULL,DMCC230315,MG06,CP01,LC02
TR315,100000,COJ,100000,0,0,2024-03-16,NULL,NULL,DMCC230316,MG04,CP01,LC02
TR316,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230317,MG04,CP01,LC02
TR317,0,Viv,0,0,0,null,NULL,NULL,DMCC230318,MG04,CP01,LC02
TR318,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230319,MG04,CP01,LC02
TR319,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230320,MG04,CP01,LC02
TR32,0,1001OPARA,0,0,0,null,NULL,NULL,DMCC23033,MG08,CP01,LC02
TR320,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230321,MG04,CP01,LC02
TR321,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230322,MG04,CP01,LC02
TR322,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230323,MG04,CP01,LC02
TR323,140000,Deb0923,50000,60000,30000,2024-03-09,NULL,NULL,DMCC230324,MG04,CP01,LC02
TR324,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230325,MG04,CP01,LC02
TR325,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230326,MG04,CP01,LC02
TR326,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230327,MG04,CP01,LC02
TR327,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230328,MG04,CP01,LC02
TR328,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230329,MG04,CP01,LC02
TR329,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230330,MG04,CP01,LC02
TR33,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23034,MG08,CP01,LC02
TR330,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230331,MG04,CP01,LC02
TR331,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230332,MG04,CP01,LC02
TR332,0,Viv,0,0,0,null,NULL,NULL,DMCC230333,MG12,CP01,LC02
TR333,0,Viv,0,0,0,null,NULL,NULL,DMCC230334,MG12,CP01,LC02
TR334,0,Viv,0,0,0,null,NULL,NULL,DMCC230335,MG12,CP01,LC02
TR335,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230336,MG04,CP01,LC02
TR336,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230337,MG04,CP01,LC02
TR337,120000,Deb0923,90000,30000,0,2024-02-29,NULL,NULL,DMCC230338,MG04,CP01,LC02
TR338,120000,Viv,80000,40000,0,2024-03-01,NULL,NULL,DMCC230339,MG12,CP01,LC02
TR339,120000,Deb0923,80000,0,0,2024-02-29,NULL,NULL,DMCC230340,MG04,CP01,LC02
TR34,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23035,MG08,CP01,LC02
TR340,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230341,MG04,CP01,LC02
TR341,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230342,MG04,CP01,LC02
TR342,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230343,MG04,CP01,LC02
TR343,140000,Deb0923,50000,50000,0,2024-03-08,NULL,NULL,DMCC230344,MG04,CP01,LC02
TR344,0,Viv,0,0,0,null,NULL,NULL,DMCC230345,MG12,CP01,LC02
TR345,0,Viv,0,0,0,null,NULL,NULL,DMCC230346,MG12,CP01,LC02
TR346,130000,Viv,130000,0,0,2024-03-08,NULL,NULL,DMCC230347,MG12,CP01,LC02
TR347,120000,Itunu,120000,0,0,2024-03-02,NULL,NULL,DMCC230348,MG04,CP01,LC02
TR348,130000,Gbemsol3046,130000,0,0,2024-03-05,NULL,NULL,DMCC230349,MG04,CP01,LC02
TR349,130000,Deb0923,120000,10000,0,2024-03-09,NULL,NULL,DMCC230350,MG04,CP01,LC02
TR35,35000,ExcelBoss,35000,0,0,2021-08-11,NULL,NULL,DMCC23036,MG08,CP01,LC02
TR350,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230351,MG04,CP01,LC02
TR351,150000,Deb0923,50000,50000,0,2024-03-09,NULL,NULL,DMCC230352,MG04,CP01,LC02
TR352,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230353,MG04,CP01,LC02
TR353,0,Viv june,0,0,0,null,NULL,NULL,DMCC230354,MG04,CP01,LC02
TR354,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230355,MG04,CP01,LC02
TR355,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230356,MG04,CP01,LC02
TR356,170000,Deb0923,170000,0,0,2024-04-05,NULL,NULL,DMCC230357,MG04,CP01,LC02
TR357,170000,Deb0923,70000,50000,50000,2024-04-05,NULL,NULL,DMCC230358,MG04,CP01,LC02
TR358,0,Viv,0,0,0,null,NULL,NULL,DMCC230359,MG12,CP01,LC02
TR359,170000,Deb0923,170000,0,0,2024-03-17,NULL,NULL,DMCC230360,MG04,CP01,LC02
TR36,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23037,NULL,CP01,LC02
TR360,0,Viv,0,0,0,null,NULL,NULL,DMCC230361,MG12,CP01,LC02
TR361,170000,Viv,170000,0,0,2024-03-26,NULL,NULL,DMCC230362,MG12,CP01,LC02
TR362,170000,Viv,170000,0,0,2024-04-06,NULL,NULL,DMCC230363,MG12,CP01,LC02
TR363,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230364,MG04,CP01,LC02
TR364,0,Viv,0,0,0,null,NULL,NULL,DMCC230365,MG12,CP01,LC02
TR365,0,Viv,0,0,0,null,NULL,NULL,DMCC230366,MG12,CP01,LC02
TR366,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230367,MG04,CP01,LC02
TR367,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230368,MG04,CP01,LC02
TR368,0,Viv,0,0,0,null,NULL,NULL,DMCC230369,MG12,CP01,LC02
TR369,0,Viv,0,0,0,null,NULL,NULL,DMCC230370,MG12,CP01,LC02
TR37,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23038,NULL,CP01,LC02
TR370,0,Viv,0,0,0,null,NULL,NULL,DMCC230371,MG12,CP01,LC02
TR371,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230372,MG04,CP01,LC02
TR372,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230373,MG04,CP01,LC02
TR373,0,Viv,0,0,0,null,NULL,NULL,DMCC230374,MG12,CP01,LC02
TR374,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230375,MG04,CP01,LC02
TR375,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230376,MG04,CP01,LC02
TR376,0,Deb0923,0,0,0,2024-04-06,NULL,NULL,DMCC230377,MG12,CP01,LC02
TR377,170000,Deb0923,170000,0,0,2024-04-06,NULL,NULL,DMCC230378,MG04,CP01,LC02
TR378,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230379,MG04,CP01,LC02
TR379,170000,Tols2804,100000,70000,0,2024-06-08,NULL,NULL,DMCC230380,NULL,CP01,LC02
TR38,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23039,NULL,CP01,LC02
TR380,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230381,MG04,CP01,LC02
TR381,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230382,NULL,CP01,LC02
TR382,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230383,MG04,CP01,LC02
TR383,0,Emeka,0,0,0,null,NULL,NULL,DMCC230384,MG06,CP01,LC02
TR384,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230385,NULL,CP01,LC02
TR385,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230386,NULL,CP01,LC02
TR386,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230387,NULL,CP01,LC02
TR387,170000,Tols2804,170000,0,0,2024-05-06,NULL,NULL,DMCC230388,NULL,CP01,LC02
TR388,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230389,NULL,CP01,LC02
TR389,0,Kezi01,0,0,0,null,NULL,NULL,DMCC230390,MG01,CP01,LC02
TR39,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23040,NULL,CP01,LC02
TR390,170000,Deb0923,100000,0,0,2024-04-29,NULL,NULL,DMCC230391,MG04,CP01,LC02
TR391,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230392,MG04,CP01,LC02
TR392,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230393,MG04,CP01,LC02
TR393,170000,Emeka,170000,0,0,2024-05-06,NULL,NULL,DMCC230394,MG06,CP01,LC02
TR394,170000,Tols2804,170000,0,0,2024-05-07,NULL,NULL,DMCC230395,NULL,CP01,LC02
TR395,170000,Tols2804,100000,0,0,2024-05-11,NULL,NULL,DMCC230396,NULL,CP01,LC02
TR396,0,Viv,0,0,0,null,NULL,NULL,DMCC230397,MG04,CP01,LC02
TR397,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230398,MG04,CP01,LC02
TR398,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230399,MG04,CP01,LC02
TR399,80000,Tols2804,50000,30000,0,2024-05-18,NULL,NULL,DMCC230400,NULL,CP01,LC02
TR40,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23041,NULL,CP01,LC02
TR400,100000,Deb0923,100000,0,0,2024-05-09,NULL,NULL,DMCC230401,MG04,CP01,LC02
TR401,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230402,MG04,CP01,LC02
TR402,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230403,MG04,CP01,LC02
TR403,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230404,MG04,CP01,LC02
TR404,150000,Deb0923,150000,0,0,2024-05-25,NULL,NULL,DMCC230405,MG04,CP01,LC02
TR405,150000,Tols2804,150000,0,0,2024-05-30,NULL,NULL,DMCC230406,NULL,CP01,LC02
TR406,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230407,MG04,CP01,LC02
TR407,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230408,MG04,CP01,LC02
TR408,170000,Tols2804,170000,0,0,2024-05-22,NULL,NULL,DMCC230409,NULL,CP01,LC02
TR409,170000,Deb0923,170000,0,0,2024-05-27,NULL,NULL,DMCC230410,MG04,CP01,LC02
TR41,0,Excelboss,0,0,0,null,NULL,NULL,DMCC23042,NULL,CP01,LC02
TR410,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230411,MG04,CP01,LC02
TR411,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230412,NULL,CP01,LC02
TR412,150000,Deb0923,150000,0,0,2024-06-05,NULL,NULL,DMCC230413,MG04,CP01,LC02
TR413,0,Viv,0,0,0,null,NULL,NULL,DMCC230414,NULL,CP01,LC02
TR414,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230415,NULL,CP01,LC02
TR415,170000,Tols2804,170000,0,0,2024-06-03,NULL,NULL,DMCC230416,NULL,CP01,LC02
TR416,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230417,NULL,CP01,LC02
TR417,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230418,MG04,CP01,LC02
TR418,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230419,NULL,CP01,LC02
TR419,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230420,NULL,CP01,LC02
TR42,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23043,NULL,CP01,LC02
TR420,170000,Tols2804,170000,0,0,2024-06-10,NULL,NULL,DMCC230421,NULL,CP01,LC02
TR421,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230422,NULL,CP01,LC02
TR422,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230423,NULL,CP01,LC02
TR423,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230424,MG04,CP01,LC02
TR424,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230425,NULL,CP01,LC02
TR425,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230426,NULL,CP01,LC02
TR426,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230427,MG04,CP01,LC02
TR427,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230428,MG04,CP01,LC02
TR428,170000,Deb0923,170000,0,0,2024-06-04,NULL,NULL,DMCC230429,MG04,CP01,LC02
TR429,200000,Tols2804,100000,100000,0,2024-06-13,NULL,NULL,DMCC230430,NULL,CP01,LC02
TR43,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23044,NULL,CP01,LC02
TR430,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230431,MG04,CP01,LC02
TR431,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230432,MG04,CP01,LC02
TR432,170000,Tols2804,170000,0,0,2024-06-08,NULL,NULL,DMCC230433,NULL,CP01,LC02
TR433,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230434,MG04,CP01,LC02
TR434,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230435,NULL,CP01,LC02
TR435,170000,Tols2804,170000,0,0,2024-06-06,NULL,NULL,DMCC230436,NULL,CP01,LC02
TR436,0,Viv,0,0,0,null,NULL,NULL,DMCC230437,MG04,CP01,LC02
TR437,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230438,MG04,CP01,LC02
TR438,170000,Tols2804,170000,0,0,2024-06-08,NULL,NULL,DMCC230439,NULL,CP01,LC02
TR439,170000,Tols2804,170000,0,0,2024-06-08,NULL,NULL,DMCC230440,NULL,CP01,LC02
TR44,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23045,NULL,CP01,LC02
TR440,0,Kezi01,0,0,0,null,NULL,NULL,DMCC230441,MG01,CP01,LC02
TR441,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230442,MG04,CP01,LC02
TR442,170000,Tols2804,170000,0,0,2024-06-24,NULL,NULL,DMCC230443,NULL,CP01,LC02
TR443,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230444,NULL,CP01,LC02
TR444,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230445,NULL,CP01,LC02
TR445,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230446,NULL,CP01,LC02
TR446,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230447,NULL,CP01,LC02
TR447,170000,Tols2804,170000,0,0,2024-07-01,NULL,NULL,DMCC230448,NULL,CP01,LC02
TR448,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230449,NULL,CP01,LC02
TR449,170000,Deb0923,100000,70000,0,2024-06-29,NULL,NULL,DMCC230450,MG04,CP01,LC02
TR45,0,Excelboss,0,0,0,null,NULL,NULL,DMCC23046,NULL,CP01,LC02
TR450,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230451,NULL,CP01,LC02
TR451,170000,Tols2804,170000,0,0,2024-06-26,NULL,NULL,DMCC230452,NULL,CP01,LC02
TR452,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230453,NULL,CP01,LC02
TR453,170000,Tols2804,100000,70000,0,2024-07-10,NULL,NULL,DMCC230454,NULL,CP01,LC02
TR454,170000,Tols2804,170000,0,0,2024-06-30,NULL,NULL,DMCC230455,NULL,CP01,LC02
TR455,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230456,NULL,CP01,LC02
TR456,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230457,MG04,CP01,LC02
TR457,0,Viv,0,0,0,null,NULL,NULL,DMCC230458,MG04,CP01,LC02
TR458,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230459,MG04,CP01,LC02
TR459,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230460,NULL,CP01,LC02
TR46,0,Excelboss,0,0,0,null,NULL,NULL,DMCC23047,NULL,CP01,LC02
TR460,200000,Deb0923,100000,0,0,2024-07-06,NULL,NULL,DMCC230461,MG04,CP01,LC02
TR461,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230462,MG04,CP01,LC02
TR462,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230463,MG04,CP01,LC02
TR463,100000,Viv,100000,0,0,2024-07-01,NULL,NULL,DMCC230464,NULL,CP01,LC02
TR464,300000,Jes2024,100000,100000,0,2024-07-20,NULL,NULL,DMCC230465,MG04,CP01,LC02
TR465,250000,Deb0923,50000,100000,0,2024-07-10,NULL,NULL,DMCC230466,MG04,CP01,LC02
TR466,170000,Tols2804,170000,0,0,2024-07-06,NULL,NULL,DMCC230467,NULL,CP01,LC02
TR467,150000,Deb0923,50000,0,0,2024-07-09,NULL,NULL,DMCC230468,MG04,CP01,LC02
TR468,170000,Deb0923,100000,70000,0,2024-07-10,NULL,NULL,DMCC230469,MG04,CP01,LC02
TR469,150000,Deb0923,100000,50000,0,2024-07-19,NULL,NULL,DMCC230470,MG04,CP01,LC02
TR47,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23048,NULL,CP01,LC02
TR470,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230471,MG04,CP01,LC02
TR471,0,Viv,0,0,0,null,NULL,NULL,DMCC230472,MG12,CP01,LC02
TR472,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230473,MG04,CP01,LC02
TR473,170000,Tols2804,170000,0,0,2024-08-03,NULL,NULL,DMCC230474,NULL,CP01,LC02
TR474,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230475,MG04,CP01,LC02
TR475,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230476,MG04,CP01,LC02
TR476,170000,Tols2805,170000,0,0,2024-07-29,NULL,NULL,DMCC230477,NULL,CP01,LC02
TR477,200000,Tols2804,100000,100000,0,2024-08-02,NULL,NULL,DMCC230478,NULL,CP01,LC02
TR478,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230479,MG04,CP01,LC02
TR479,170000,Tols2804,170000,0,0,2024-07-31,NULL,NULL,DMCC230480,NULL,CP01,LC02
TR48,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23049,NULL,CP01,LC02
TR480,170000,Tols2804,170000,0,0,2024-08-01,NULL,NULL,DMCC230481,NULL,CP01,LC02
TR481,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230482,NULL,CP01,LC02
TR482,150000,Deb0923,100000,50000,0,2024-08-04,NULL,NULL,DMCC230483,MG04,CP01,LC02
TR483,200000,Tols2804,130000,70000,0,2024-08-07,2024-10-14,NULL,DMCC230484,NULL,CP01,LC02
TR484,150000,Deb0923,90000,60000,0,2024-08-09,NULL,NULL,DMCC230485,MG04,CP01,LC02
TR485,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230486,MG04,CP01,LC02
TR486,170000,Deb0923,130000,40000,0,2024-08-06,NULL,NULL,DMCC230487,MG04,CP01,LC02
TR487,170000,Tols2804,170000,0,0,2024-08-05,NULL,NULL,DMCC230488,NULL,CP01,LC02
TR488,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230489,NULL,CP01,LC02
TR489,170000,Deb0923,70000,0,0,2024-08-06,NULL,NULL,DMCC230490,MG04,CP01,LC02
TR49,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23050,NULL,CP01,LC02
TR490,170000,Tols2804,170000,0,0,2024-08-05,NULL,NULL,DMCC230491,NULL,CP01,LC02
TR491,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230492,MG04,CP01,LC02
TR492,170000,Riri01,90000,0,0,2024-08-09,NULL,NULL,DMCC230493,MG04,CP01,LC02
TR493,170000,Tols2804,50000,50000,70000,2024-08-06,NULL,NULL,DMCC230494,NULL,CP01,LC02
TR494,0,Deb0932,0,0,0,null,NULL,NULL,DMCC230495,MG04,CP01,LC02
TR495,170000,tols2804,170000,0,0,2024-08-10,NULL,NULL,DMCC230496,NULL,CP01,LC02
TR496,150000,Deb0923,100000,50000,0,2024-08-10,NULL,NULL,DMCC230497,MG04,CP01,LC02
TR497,170000,Deb0923,170000,0,0,2024-08-26,NULL,NULL,DMCC230498,MG04,CP01,LC02
TR498,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230499,NULL,CP01,LC02
TR499,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230500,NULL,CP01,LC02
TR50,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23051,NULL,CP01,LC02
TR500,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230501,NULL,CP01,LC02
TR501,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230502,NULL,CP01,LC02
TR502,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230503,MG04,CP01,LC02
TR503,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230504,MG04,CP01,LC02
TR504,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230505,MG04,CP01,LC02
TR505,170000,Tols2804,170000,0,0,2024-09-05,NULL,NULL,DMCC230506,NULL,CP01,LC02
TR506,170000,Tols2804,170000,0,0,2024-08-23,NULL,NULL,DMCC230507,NULL,CP01,LC02
TR507,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230508,NULL,CP01,LC02
TR508,300000,Jes2024,200000,0,0,2024-08-20,NULL,NULL,DMCC230509,MG04,CP01,LC02
TR509,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230510,MG04,CP01,LC02
TR51,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23052,NULL,CP01,LC02
TR510,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230511,MG04,CP01,LC02
TR511,0,Tols2408,0,0,0,null,NULL,NULL,DMCC230512,NULL,CP01,LC02
TR512,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230513,NULL,CP01,LC02
TR513,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230514,NULL,CP01,LC02
TR514,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230515,NULL,CP01,LC02
TR515,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230516,MG04,CP01,LC02
TR516,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230517,NULL,CP01,LC02
TR517,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230518,NULL,CP01,LC02
TR518,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230519,MG04,CP01,LC02
TR519,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230520,NULL,CP01,LC02
TR52,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23053,NULL,CP01,LC02
TR520,170000,Tols2804,170000,0,0,2024-08-29,NULL,NULL,DMCC230521,NULL,CP01,LC02
TR521,170000,Tols2804,170000,0,0,2024-08-30,NULL,NULL,DMCC230522,NULL,CP01,LC02
TR522,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230523,NULL,CP01,LC02
TR523,170000,Tols2804,170000,0,0,2024-09-03,NULL,NULL,DMCC230524,NULL,CP01,LC02
TR524,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230525,NULL,CP01,LC02
TR525,170000,Deb0923,170000,0,0,2024-09-03,NULL,NULL,DMCC230526,MG04,CP01,LC02
TR526,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230527,NULL,CP01,LC02
TR527,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230528,NULL,CP01,LC02
TR528,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230529,NULL,CP01,LC02
TR529,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230530,NULL,CP01,LC02
TR53,0,Excelboss,0,0,0,null,NULL,NULL,DMCC23054,NULL,CP01,LC02
TR530,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230531,NULL,CP01,LC02
TR531,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230532,NULL,CP01,LC02
TR532,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230533,NULL,CP01,LC02
TR533,170000,Deb0923,70000,100000,0,2024-09-03,2024-09-18,NULL,DMCC230534,MG04,CP01,LC02
TR534,200000,Deb0923,100000,100000,0,2024-09-04,2024-09-09,NULL,DMCC230535,MG04,CP01,LC02
TR535,170000,Tols2804,170000,0,0,2024-09-04,NULL,NULL,DMCC230536,NULL,CP01,LC02
TR536,170000,Deb0923,170000,0,0,2024-09-07,NULL,NULL,DMCC230537,MG04,CP01,LC02
TR537,170000,Deb0923,170000,0,0,2024-09-06,NULL,NULL,DMCC230538,MG04,CP01,LC02
TR538,0,Nonye,0,0,0,null,NULL,NULL,DMCC230539,MG04,CP01,LC02
TR539,0,Nonye,0,0,0,null,NULL,NULL,DMCC230540,MG04,CP01,LC02
TR54,0,Excelboss,0,0,0,null,NULL,NULL,DMCC23055,NULL,CP01,LC02
TR540,170000,Deb0923,170000,0,0,2024-09-11,NULL,NULL,DMCC230541,MG04,CP01,LC02
TR541,200000,Deb0923,60000,100000,0,2024-09-11,2024-09-24,NULL,DMCC230542,MG04,CP01,LC02
TR542,200000,Deb0923,80000,120000,0,2024-09-12,2024-10-08,NULL,DMCC230543,MG04,CP01,LC02
TR543,170000,Blessing,100000,0,0,2024-09-13,NULL,NULL,DMCC230544,MG04,CP01,LC02
TR544,0,,0,0,0,null,NULL,NULL,DMCC230545,MG12,CP01,LC02
TR545,250000,,150000,100000,0,2024-09-18,2024-10-19,NULL,DMCC230546,MG04,CP01,LC02
TR546,270000,Tols2804,100000,0,0,2024-09-19,NULL,NULL,DMCC230547,NULL,CP01,LC02
TR547,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230548,NULL,CP01,LC02
TR548,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230549,NULL,CP01,LC02
TR549,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230550,MG04,CP01,LC02
TR55,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23056,NULL,CP01,LC02
TR550,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230551,MG04,CP01,LC02
TR551,0,,0,0,0,null,NULL,NULL,DMCC230552,MG04,CP01,LC02
TR552,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230553,MG04,CP01,LC02
TR553,270000,Deb0923,150000,0,0,2024-09-24,NULL,NULL,DMCC230554,MG04,CP01,LC02
TR554,0,Tol2804,0,0,0,null,NULL,NULL,DMCC230555,NULL,CP01,LC02
TR555,0,Tol2804,0,0,0,null,NULL,NULL,DMCC230556,NULL,CP01,LC02
TR556,250000,Deb0923,150000,0,0,2024-10-02,NULL,NULL,DMCC230557,MG04,CP01,LC02
TR557,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230558,MG04,CP01,LC02
TR558,270000,Deb0923,150000,120000,0,2024-09-28,2024-10-14,NULL,DMCC230559,MG04,CP01,LC02
TR559,0,,0,0,0,null,NULL,NULL,DMCC230560,NULL,CP01,LC02
TR56,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23057,NULL,CP01,LC02
TR560,250000,,250000,0,0,2024-09-28,NULL,NULL,DMCC230561,NULL,CP01,LC02
TR561,250000,,250000,0,0,2024-09-30,NULL,NULL,DMCC230562,NULL,CP01,LC02
TR562,220000,Deb0923,150000,0,0,2024-09-30,NULL,NULL,DMCC230563,MG04,CP01,LC02
TR563,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230564,MG04,CP01,LC02
