CandID,Reg_Date,Opportunity type,Success Story,suc_date,Training Session,Training Type,MG_ID,Cos_ID,Loc_ID
DMCABJMW2200109,10/5/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200110,10/5/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200111,10/6/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200112,10/10/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200113,10/15/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200114,10/17/2023,Closed Lost,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200115,10/17/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200116,10/18/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200117,10/18/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200118,10/19/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200119,10/19/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200120,10/19/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200121,10/19/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200122,10/20/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200123,10/20/2023,Part Paid,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200124,10/20/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200125,10/21/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200126,10/23/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200127,10/24/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200128,10/25/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200129,10/25/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200130,10/26/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200131,10/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200132,10/27/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200133,10/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200134,10/27/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200135,10/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200136,10/28/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200137,10/28/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200138,10/29/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200139,10/29/2023,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200140,10/29/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200141,10/29/2023,Closed Lost,,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW2200142,10/29/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200143,10/29/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200144,10/30/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200145,10/31/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200146,11/1/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200147,11/1/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200148,11/6/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200149,11/15/2023,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200150,11/16/2023,Part Paid,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200151,11/17/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200152,11/17/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200153,11/18/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200154,11/18/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200155,11/19/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200156,11/19/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200157,11/19/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200158,11/20/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200159,11/20/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200160,11/20/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200161,11/21/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200162,11/21/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200163,11/21/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200164,11/22/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200165,11/22/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200166,11/22/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200167,11/22/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200168,11/23/2023,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200169,11/23/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200170,11/23/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200171,11/24/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200172,11/24/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200173,11/26/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200174,11/27/2023,Part Paid,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200175,11/27/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200176,11/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200177,11/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200178,11/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200179,11/27/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200180,11/27/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200181,11/29/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200182,11/29/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200183,12/1/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200184,12/4/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200185,12/6/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200186,12/7/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200187,12/12/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200188,12/18/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200189,12/19/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200190,12/20/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200191,12/21/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200192,12/21/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200193,12/22/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200194,12/23/2023,Part Paid,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200195,12/25/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200196,12/26/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200197,12/28/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200198,12/29/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200199,12/29/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200200,12/29/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200201,12/29/2023,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200202,12/30/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200203,12/30/2023,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200204,1/1/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200205,1/2/2024,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200206,1/3/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200207,1/3/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200208,1/3/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200209,1/3/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200210,1/4/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200211,1/4/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200212,1/5/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200213,1/5/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200214,1/7/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200215,1/7/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200216,1/7/2024,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200217,1/8/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200218,1/8/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200219,1/10/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200220,1/10/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200221,1/14/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200222,1/15/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200223,1/17/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200224,1/18/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200225,1/20/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200226,1/23/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200227,1/24/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200228,1/27/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200229,1/28/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200230,1/30/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200231,1/30/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200232,1/31/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200233,1/31/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200234,2/1/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200235,2/2/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200236,2/4/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200237,2/6/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200238,2/7/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200239,2/8/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200240,2/8/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200241,2/10/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200242,2/14/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200243,2/17/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200244,2/17/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200245,2/17/2024,Closed Lost,,NULL,null,Physical,MG08,CP01,LC01
DMCABJMW2200246,2/18/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200247,2/19/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200248,2/19/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200249,2/19/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200250,2/20/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200251,2/22/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200252,2/22/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200253,2/22/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200254,2/25/2024,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200255,2/26/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200256,2/26/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200257,2/27/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200258,2/27/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200259,2/28/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200260,2/29/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200261,3/1/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200262,3/1/2024,Closed Lost,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200263,3/1/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200264,3/1/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200265,3/2/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200266,3/3/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200267,3/4/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200268,3/5/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200269,3/7/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200270,3/7/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200271,3/10/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200272,3/10/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200273,3/12/2024,Closed Won,Email,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200274,3/13/2024,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200275,3/13/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200276,3/13/2024,Closed Won,,NULL,null,Virtual,MG02,CP01,LC01
DMCABJMW2200277,3/14/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200278,3/14/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200279,3/16/2024,Part Paid,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200280,3/16/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200281,3/20/2024,Nurturing,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200282,3/22/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200283,3/22/2024,Part Paid,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200284,3/23/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200285,3/23/2024,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200286,3/23/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200287,3/24/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200288,3/27/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200289,3/28/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200290,3/29/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200291,3/31/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200292,3/31/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200293,4/3/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200294,4/3/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200295,4/11/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200296,4/23/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200297,4/23/2024,Part Paid,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200298,4/24/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200299,4/26/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200300,4/30/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200301,4/30/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200302,4/30/2024,Closed Won,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200303,4/30/2024,Closed Lost,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200304,4/30/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200305,5/2/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200306,5/2/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200307,5/2/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200308,5/2/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200309,5/2/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200310,5/6/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200311,5/7/2024,Closed Won,,NULL,null,Virtual,MG02,CP01,LC01
DMCABJMW2200312,5/7/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200313,5/8/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200314,5/8/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200315,5/9/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200316,5/10/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200317,5/11/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200318,5/12/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200319,5/19/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200320,5/19/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200321,5/20/2024,Closed Lost,,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200322,5/20/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200323,5/23/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200324,5/23/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200325,5/23/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200326,5/24/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200327,5/26/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200328,5/27/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200329,5/27/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200330,5/28/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200331,5/29/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200332,5/29/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200333,5/30/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200334,5/30/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200335,5/30/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200336,5/31/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200337,5/31/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200338,5/31/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200339,5/31/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200340,6/3/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200341,6/4/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200342,6/5/2024,Closed Lost,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200343,6/6/2024,Closed Won,,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200344,6/10/2024,Closed Won,,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200345,6/12/2024,Closed Lost,,NULL,null,Physical,MG01,CP01,LC01
ABJUIUX23001,10/4/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23002,10/5/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23003,10/6/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23004,10/8/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23005,10/10/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23006,10/21/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23007,10/22/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23008,10/26/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX23009,10/29/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230010,10/30/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230011,11/1/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230012,11/2/2023,Nurturing,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230013,11/2/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230014,11/3/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230015,11/3/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230016,11/11/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230017,11/15/2023,Part Paid,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230018,11/16/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230019,11/27/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230020,11/27/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230021,11/27/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230022,11/28/2023,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230023,11/29/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230024,12/1/2023,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230025,12/9/2023,Nurturing,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230026,12/12/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230027,12/21/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230028,12/26/2023,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230030,12/29/2023,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230032,1/2/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230034,1/3/2024,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230035,1/4/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC01
ABJUIUX230036,1/5/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230037,1/9/2024,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230038,1/9/2024,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230042,1/27/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230043,1/27/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230045,1/29/2024,Closed Lost,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230046,2/3/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230047,2/6/2024,Part Paid,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230048,2/8/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230049,2/8/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230050,2/9/2024,Closed Lost,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230051,2/9/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230052,2/9/2024,Closed Lost,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230053,2/13/2024,Closed Lost,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230054,2/14/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230055,2/17/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230056,2/18/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230057,2/18/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230058,2/19/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230059,2/19/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230060,2/19/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230061,3/8/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230062,3/9/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230063,3/14/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
