Product_ID,Item Purchased,Category,Size,Color,Season,Previous Purchases,Frequency of Purchases
PR1374,Gloves,Accessories,L,Turquoise,Winter,6,Quarterly
PR1375,Handbag,Accessories,M,Red,Fall,5,Quarterly
PR1376,Sneakers,Footwear,L,Brown,Spring,8,Annually
PR1377,Sandals,Footwear,L,Pink,Spring,24,Annually
PR1378,Sunglasses,Accessories,L,Olive,Spring,42,Monthly
PR1379,Jacket,Outerwear,XL,Lavender,Fall,24,Weekly
PR1380,T-shirt,Clothing,L,Purple,Fall,38,Bi-Weekly
PR1381,Sneakers,Footwear,S,Beige,Winter,41,Fortnightly
PR1382,Shoes,Footwear,L,Green,Winter,48,Quarterly
PR1383,Jacket,Outerwear,L,Brown,Winter,16,Quarterly
PR1384,Scarf,Accessories,M,Beige,Spring,4,Monthly
PR1385,Sneakers,Footwear,M,Beige,Fall,8,Weekly
PR1386,Jewelry,Accessories,M,Indigo,Fall,1,Bi-Weekly
PR1387,Jacket,Outerwear,M,Silver,Fall,4,Quarterly
PR1388,Blouse,Clothing,M,Gold,Winter,20,Monthly
PR1389,Dress,Clothing,M,Lavender,Spring,40,Quarterly
PR1390,Scarf,Accessories,L,Orange,Fall,8,Fortnightly
PR1391,Hat,Accessories,M,Maroon,Summer,42,Weekly
PR1392,Blouse,Clothing,S,White,Winter,38,Annually
PR1393,Gloves,Accessories,M,Yellow,Spring,34,Every 3 Months
PR1394,Gloves,Accessories,L,Yellow,Spring,14,Fortnightly
PR1395,Coat,Outerwear,L,Magenta,Fall,39,Weekly
PR1396,Scarf,Accessories,L,Turquoise,Spring,40,Bi-Weekly
PR1397,Pants,Clothing,XL,Lavender,Winter,49,Monthly
PR1398,Sunglasses,Accessories,S,Magenta,Summer,33,Annually
PR1399,Dress,Clothing,M,Cyan,Summer,25,Weekly
PR1400,Hat,Accessories,M,Olive,Winter,48,Annually
PR1401,Backpack,Accessories,M,Red,Fall,22,Every 3 Months
PR1402,Sandals,Footwear,M,Blue,Fall,1,Weekly
PR1403,Sunglasses,Accessories,L,White,Summer,47,Monthly
PR1404,Backpack,Accessories,M,Peach,Spring,20,Bi-Weekly
PR1405,Jewelry,Accessories,M,Charcoal,Winter,10,Weekly
PR1406,Socks,Clothing,M,Peach,Winter,39,Monthly
PR1407,Shirt,Clothing,L,Turquoise,Spring,15,Monthly
PR1408,Handbag,Accessories,XL,Charcoal,Spring,11,Annually
PR1409,Blouse,Clothing,M,Yellow,Winter,38,Weekly
PR1410,Backpack,Accessories,M,Blue,Spring,41,Fortnightly
PR1411,Hat,Accessories,M,Purple,Summer,18,Annually
PR1412,Skirt,Clothing,L,Green,Summer,13,Quarterly
PR1413,Shorts,Clothing,M,Charcoal,Summer,43,Annually
PR1414,Blouse,Clothing,S,Indigo,Fall,12,Quarterly
PR1415,Socks,Clothing,M,Black,Summer,3,Bi-Weekly
PR1416,Belt,Accessories,M,Blue,Winter,12,Every 3 Months
PR1417,Boots,Footwear,L,Silver,Summer,46,Quarterly
PR1418,Shorts,Clothing,S,Brown,Spring,21,Fortnightly
PR1419,Shirt,Clothing,M,Violet,Summer,23,Every 3 Months
PR1420,Handbag,Accessories,M,Orange,Summer,4,Quarterly
PR1421,Jeans,Clothing,XL,Gray,Summer,45,Every 3 Months
PR1422,Dress,Clothing,S,Gold,Spring,24,Fortnightly
PR1423,Dress,Clothing,L,Charcoal,Fall,3,Bi-Weekly
PR1424,Sandals,Footwear,S,Black,Fall,12,Every 3 Months
PR1425,Jacket,Outerwear,S,Indigo,Fall,34,Every 3 Months
PR1426,Coat,Outerwear,S,White,Winter,39,Annually
PR1427,Pants,Clothing,M,Yellow,Summer,35,Every 3 Months
PR1428,Backpack,Accessories,S,Orange,Summer,8,Annually
PR1429,Blouse,Clothing,S,Green,Summer,42,Quarterly
PR1430,Skirt,Clothing,L,Gold,Fall,6,Every 3 Months
PR1431,Sandals,Footwear,S,Orange,Summer,3,Fortnightly
PR1432,Pants,Clothing,M,Cyan,Fall,29,Quarterly
PR1433,Hat,Accessories,L,Black,Winter,32,Quarterly
PR1434,Hoodie,Clothing,L,Yellow,Winter,45,Weekly
PR1435,Sweater,Clothing,L,Maroon,Summer,21,Bi-Weekly
PR1436,Scarf,Accessories,XL,Black,Fall,41,Weekly
PR1437,Sneakers,Footwear,M,Gray,Winter,23,Fortnightly
PR1438,Boots,Footwear,XL,Orange,Winter,14,Annually
PR1439,Coat,Outerwear,M,Cyan,Spring,24,Monthly
PR1440,Boots,Footwear,M,Magenta,Summer,25,Fortnightly
PR1441,Sandals,Footwear,M,Pink,Spring,13,Monthly
PR1442,Pants,Clothing,S,Turquoise,Summer,3,Every 3 Months
PR1443,Hoodie,Clothing,S,Violet,Spring,42,Annually
PR1444,Sandals,Footwear,L,Teal,Fall,2,Monthly
PR1445,Sweater,Clothing,L,Pink,Fall,26,Quarterly
PR1446,Belt,Accessories,M,Gold,Fall,24,Annually
PR1447,Jeans,Clothing,XL,Red,Summer,6,Quarterly
PR1448,Hoodie,Clothing,S,Beige,Summer,25,Monthly
PR1449,Boots,Footwear,M,Black,Summer,11,Every 3 Months
PR1450,Socks,Clothing,L,Lavender,Winter,20,Every 3 Months
PR1451,Dress,Clothing,S,Teal,Winter,25,Quarterly
PR1452,Jacket,Outerwear,M,Maroon,Fall,35,Quarterly
PR1453,Jacket,Outerwear,L,Blue,Spring,11,Quarterly
PR1454,Boots,Footwear,S,Teal,Winter,41,Fortnightly
PR1455,Sneakers,Footwear,L,Maroon,Winter,17,Annually
PR1456,Pants,Clothing,L,Silver,Fall,1,Every 3 Months
PR1457,Coat,Outerwear,S,Olive,Spring,30,Every 3 Months
PR1458,Shirt,Clothing,S,Gray,Spring,47,Fortnightly
PR1459,Sweater,Clothing,M,Peach,Spring,34,Weekly
PR1460,Shoes,Footwear,L,Yellow,Winter,18,Fortnightly
PR1461,Boots,Footwear,L,Violet,Fall,33,Bi-Weekly
PR1462,Sunglasses,Accessories,S,Red,Summer,42,Quarterly
PR1463,Sneakers,Footwear,S,Charcoal,Summer,2,Quarterly
PR1464,Jewelry,Accessories,M,Beige,Summer,1,Monthly
PR1465,Belt,Accessories,M,Peach,Winter,23,Quarterly
PR1466,Gloves,Accessories,XL,Violet,Winter,42,Bi-Weekly
PR1467,Shorts,Clothing,M,Green,Summer,3,Annually
PR1468,Jewelry,Accessories,XL,Olive,Winter,16,Fortnightly
PR1469,Gloves,Accessories,S,Silver,Fall,46,Fortnightly
PR1470,Jewelry,Accessories,M,Purple,Winter,31,Every 3 Months
PR1471,Sandals,Footwear,M,Silver,Spring,15,Every 3 Months
PR1472,Jewelry,Accessories,S,Gray,Spring,48,Every 3 Months
PR1473,Hat,Accessories,L,Turquoise,Spring,11,Weekly
PR1474,Shorts,Clothing,M,Violet,Fall,20,Every 3 Months
PR1475,Sweater,Clothing,S,Pink,Fall,6,Monthly
PR1476,Blouse,Clothing,M,Teal,Spring,24,Monthly
PR1477,Hat,Accessories,M,Magenta,Fall,18,Monthly
PR1478,Belt,Accessories,XL,Silver,Summer,1,Every 3 Months
PR1479,Gloves,Accessories,M,Blue,Summer,13,Bi-Weekly
PR1480,Coat,Outerwear,L,Black,Spring,2,Weekly
PR1481,Jewelry,Accessories,M,Gold,Fall,26,Quarterly
PR1482,Skirt,Clothing,S,Gray,Spring,31,Quarterly
PR1483,Gloves,Accessories,S,Magenta,Spring,43,Weekly
PR1484,Jewelry,Accessories,S,Yellow,Summer,12,Bi-Weekly
PR1485,Shorts,Clothing,M,Teal,Summer,22,Every 3 Months
PR1486,Gloves,Accessories,L,Red,Spring,3,Fortnightly
PR1487,Sneakers,Footwear,S,Yellow,Spring,23,Every 3 Months
PR1488,Skirt,Clothing,L,Black,Summer,26,Annually
PR1489,Hat,Accessories,L,Pink,Winter,37,Weekly
PR1490,Jewelry,Accessories,XL,Magenta,Summer,42,Quarterly
PR1491,Sneakers,Footwear,L,Olive,Spring,15,Bi-Weekly
PR1492,Shirt,Clothing,S,Black,Summer,10,Quarterly
PR1493,Jacket,Outerwear,M,Maroon,Summer,3,Quarterly
PR1494,Belt,Accessories,S,Gold,Fall,44,Quarterly
PR1495,T-shirt,Clothing,M,Gray,Spring,23,Fortnightly
PR1496,Jewelry,Accessories,M,Brown,Winter,6,Weekly
PR1497,T-shirt,Clothing,M,Purple,Winter,9,Bi-Weekly
PR1498,Jacket,Outerwear,S,Magenta,Spring,16,Every 3 Months
PR1499,Sweater,Clothing,M,Teal,Summer,46,Fortnightly
PR1500,Boots,Footwear,S,Olive,Fall,24,Every 3 Months
PR1501,Jeans,Clothing,L,Maroon,Summer,22,Monthly
PR1502,Jeans,Clothing,XL,Silver,Spring,13,Every 3 Months
PR1503,Pants,Clothing,M,Black,Summer,20,Fortnightly
PR1504,Jacket,Outerwear,M,Maroon,Fall,46,Quarterly
PR1505,Jacket,Outerwear,M,Teal,Winter,10,Monthly
PR1506,Belt,Accessories,M,Teal,Summer,39,Monthly
PR1507,Shirt,Clothing,L,Beige,Fall,44,Quarterly
PR1508,Dress,Clothing,S,Maroon,Winter,7,Annually
PR1509,Blouse,Clothing,L,Beige,Spring,3,Every 3 Months
PR1510,Dress,Clothing,XL,White,Summer,44,Annually
PR1511,Blouse,Clothing,XL,Gray,Fall,31,Annually
PR1512,Dress,Clothing,M,Violet,Winter,48,Weekly
PR1513,Sneakers,Footwear,L,Silver,Winter,18,Bi-Weekly
PR1514,Socks,Clothing,M,Red,Spring,27,Monthly
PR1515,Shoes,Footwear,L,Brown,Winter,1,Weekly
PR1516,Jeans,Clothing,S,Turquoise,Fall,34,Weekly
PR1517,Jeans,Clothing,L,Indigo,Winter,5,Bi-Weekly
PR1518,Gloves,Accessories,M,Violet,Spring,12,Quarterly
PR1519,Belt,Accessories,M,Yellow,Winter,14,Fortnightly
PR1520,Sunglasses,Accessories,L,Cyan,Fall,40,Weekly
PR1521,Hat,Accessories,M,Brown,Summer,39,Quarterly
PR1522,Backpack,Accessories,M,White,Summer,50,Weekly
PR1523,Shorts,Clothing,L,Yellow,Spring,5,Monthly
PR1524,Socks,Clothing,M,White,Summer,35,Annually
PR1525,Socks,Clothing,L,Pink,Summer,6,Bi-Weekly
PR1526,Belt,Accessories,M,Indigo,Winter,22,Fortnightly
PR1527,Jacket,Outerwear,L,White,Summer,27,Monthly
PR1528,Hat,Accessories,L,Red,Fall,33,Fortnightly
PR1529,T-shirt,Clothing,S,Red,Spring,47,Bi-Weekly
PR1530,Backpack,Accessories,M,Lavender,Winter,48,Bi-Weekly
PR1531,Coat,Outerwear,M,Teal,Spring,22,Quarterly
PR1532,Backpack,Accessories,S,Violet,Spring,8,Bi-Weekly
PR1533,Jacket,Outerwear,S,Silver,Winter,5,Every 3 Months
PR1534,Shoes,Footwear,M,Gold,Summer,16,Quarterly
PR1535,Blouse,Clothing,M,Green,Summer,26,Fortnightly
PR1536,Sandals,Footwear,S,Turquoise,Fall,8,Monthly
PR1537,Sunglasses,Accessories,M,Indigo,Summer,17,Quarterly
PR1538,Shoes,Footwear,L,Black,Spring,50,Annually
PR1539,Dress,Clothing,L,Charcoal,Fall,22,Bi-Weekly
PR1540,Belt,Accessories,M,Turquoise,Spring,19,Every 3 Months
PR1541,Shorts,Clothing,M,Red,Winter,14,Monthly
PR1542,Handbag,Accessories,S,Indigo,Winter,35,Bi-Weekly
PR1543,Blouse,Clothing,M,Maroon,Winter,43,Weekly
PR1544,Jeans,Clothing,M,Indigo,Fall,24,Annually
PR1545,Jewelry,Accessories,M,Maroon,Spring,17,Bi-Weekly
PR1546,Belt,Accessories,M,Black,Winter,49,Annually
PR1547,Sneakers,Footwear,XL,Purple,Summer,17,Annually
PR1548,Hat,Accessories,L,Teal,Summer,40,Quarterly
PR1549,Dress,Clothing,M,Silver,Summer,43,Weekly
PR1550,Sneakers,Footwear,M,Black,Spring,19,Every 3 Months
PR1551,Sunglasses,Accessories,S,Black,Summer,40,Quarterly
PR1552,Handbag,Accessories,M,Olive,Summer,13,Monthly
PR1553,Blouse,Clothing,L,Purple,Spring,20,Monthly
PR1554,Blouse,Clothing,M,Indigo,Spring,21,Quarterly
PR1555,Shorts,Clothing,S,Lavender,Winter,18,Bi-Weekly
PR1556,Shorts,Clothing,S,Cyan,Winter,44,Quarterly
PR1557,Hoodie,Clothing,M,Gold,Fall,26,Quarterly
PR1558,Backpack,Accessories,L,Magenta,Fall,34,Quarterly
PR1559,Sunglasses,Accessories,XL,Teal,Fall,24,Every 3 Months
PR1560,Scarf,Accessories,L,Beige,Fall,23,Fortnightly
PR1561,Hat,Accessories,M,Teal,Winter,3,Weekly
PR1562,Scarf,Accessories,M,Indigo,Summer,2,Quarterly
PR1563,Scarf,Accessories,M,Purple,Winter,23,Bi-Weekly
PR1564,Pants,Clothing,M,Teal,Fall,8,Weekly
PR1565,Backpack,Accessories,XL,Turquoise,Summer,30,Every 3 Months
PR1566,Sunglasses,Accessories,L,Peach,Fall,48,Annually
PR1567,Sneakers,Footwear,S,Green,Winter,21,Bi-Weekly
PR1568,Backpack,Accessories,M,Turquoise,Spring,9,Monthly
PR1569,Sneakers,Footwear,L,Yellow,Spring,8,Monthly
PR1570,Skirt,Clothing,M,Orange,Summer,29,Weekly
PR1571,Pants,Clothing,L,Brown,Winter,3,Every 3 Months
PR1572,Jewelry,Accessories,L,Silver,Winter,11,Fortnightly
PR1573,Skirt,Clothing,L,White,Summer,16,Monthly
PR1574,T-shirt,Clothing,L,Indigo,Summer,25,Weekly
PR1575,Skirt,Clothing,S,Magenta,Spring,32,Bi-Weekly
PR1576,Shirt,Clothing,M,Turquoise,Spring,28,Fortnightly
PR1577,Dress,Clothing,M,White,Spring,36,Monthly
PR1578,Boots,Footwear,S,Olive,Spring,7,Fortnightly
PR1579,Pants,Clothing,S,Maroon,Winter,2,Quarterly
PR1580,Jacket,Outerwear,M,Violet,Summer,6,Monthly
PR1581,Sneakers,Footwear,L,Cyan,Summer,30,Annually
PR1582,Jewelry,Accessories,L,Teal,Fall,46,Quarterly
PR1583,Belt,Accessories,L,Red,Spring,39,Monthly
PR1584,Scarf,Accessories,XL,Yellow,Summer,8,Annually
PR1585,Blouse,Clothing,S,Silver,Spring,46,Quarterly
PR1586,Sweater,Clothing,M,Charcoal,Fall,40,Fortnightly
PR1587,Boots,Footwear,M,Purple,Fall,21,Weekly
PR1588,Socks,Clothing,M,Beige,Summer,33,Fortnightly
PR1589,Belt,Accessories,L,Cyan,Winter,3,Monthly
PR1590,Sneakers,Footwear,M,Silver,Summer,48,Weekly
PR1591,Jeans,Clothing,S,Pink,Winter,8,Annually
PR1592,Skirt,Clothing,L,Gold,Winter,24,Annually
PR1593,Shoes,Footwear,M,Cyan,Summer,10,Every 3 Months
PR1594,Dress,Clothing,M,Black,Spring,25,Monthly
PR1595,Handbag,Accessories,XL,Charcoal,Summer,3,Fortnightly
PR1596,Backpack,Accessories,S,Magenta,Spring,45,Fortnightly
PR1597,Jewelry,Accessories,S,Pink,Fall,15,Monthly
PR1598,Hat,Accessories,XL,Maroon,Winter,34,Quarterly
PR1599,Jewelry,Accessories,M,Teal,Fall,21,Bi-Weekly
PR1600,Shirt,Clothing,M,Orange,Winter,22,Bi-Weekly
PR1601,Boots,Footwear,S,Yellow,Spring,24,Weekly
PR1602,Shirt,Clothing,XL,Red,Spring,33,Monthly
PR1603,Sunglasses,Accessories,S,Charcoal,Winter,13,Fortnightly
PR1604,Shorts,Clothing,L,Black,Summer,17,Bi-Weekly
PR1605,Sweater,Clothing,M,White,Summer,25,Every 3 Months
PR1606,Belt,Accessories,M,Lavender,Winter,15,Bi-Weekly
PR1607,T-shirt,Clothing,S,White,Spring,4,Fortnightly
PR1608,Shorts,Clothing,S,Gray,Fall,43,Quarterly
PR1609,Sandals,Footwear,XL,Cyan,Fall,12,Bi-Weekly
PR1610,Shirt,Clothing,S,Brown,Fall,3,Monthly
PR1611,Socks,Clothing,L,Purple,Spring,1,Annually
PR1612,Pants,Clothing,L,Yellow,Winter,6,Monthly
PR1613,Skirt,Clothing,M,Indigo,Summer,26,Monthly
PR1614,Jewelry,Accessories,S,Black,Summer,6,Fortnightly
PR1615,T-shirt,Clothing,S,Gray,Summer,22,Bi-Weekly
PR1616,Jewelry,Accessories,M,Indigo,Fall,45,Bi-Weekly
PR1617,Hat,Accessories,M,Green,Spring,50,Quarterly
PR1618,Blouse,Clothing,M,Peach,Winter,50,Fortnightly
PR1619,Sandals,Footwear,L,Purple,Summer,39,Quarterly
PR1620,Handbag,Accessories,L,Beige,Winter,50,Bi-Weekly
PR1621,Hat,Accessories,M,Charcoal,Winter,27,Every 3 Months
PR1622,Scarf,Accessories,L,Gray,Summer,38,Fortnightly
PR1623,Shorts,Clothing,S,Brown,Winter,37,Every 3 Months
PR1624,Backpack,Accessories,M,Cyan,Summer,50,Annually
PR1625,Sweater,Clothing,M,White,Winter,40,Every 3 Months
PR1626,Skirt,Clothing,L,Beige,Winter,3,Bi-Weekly
PR1627,Sneakers,Footwear,L,Orange,Summer,45,Bi-Weekly
PR1628,Sunglasses,Accessories,M,Olive,Winter,8,Annually
PR1629,Dress,Clothing,S,Teal,Winter,7,Monthly
PR1630,Blouse,Clothing,S,Silver,Spring,13,Quarterly
PR1631,Shoes,Footwear,M,Gold,Summer,29,Every 3 Months
PR1632,Sweater,Clothing,L,Violet,Summer,7,Fortnightly
PR1633,Gloves,Accessories,S,White,Summer,50,Every 3 Months
PR1634,Socks,Clothing,M,Peach,Spring,33,Bi-Weekly
PR1635,Coat,Outerwear,S,Orange,Summer,30,Every 3 Months
PR1636,Sunglasses,Accessories,L,Violet,Summer,40,Annually
PR1637,Boots,Footwear,L,Green,Fall,49,Fortnightly
PR1638,Dress,Clothing,M,Peach,Spring,32,Fortnightly
PR1639,Jacket,Outerwear,M,Black,Spring,18,Weekly
PR1640,Gloves,Accessories,L,Blue,Summer,50,Annually
PR1641,Scarf,Accessories,S,Magenta,Spring,13,Weekly
PR1642,Hoodie,Clothing,L,Violet,Summer,1,Every 3 Months
PR1643,Coat,Outerwear,M,Beige,Spring,16,Fortnightly
PR1644,Scarf,Accessories,L,Pink,Summer,6,Monthly
PR1645,Coat,Outerwear,S,Beige,Summer,21,Monthly
PR1646,Scarf,Accessories,L,Green,Summer,36,Every 3 Months
PR1647,Handbag,Accessories,S,Silver,Summer,20,Every 3 Months
PR1648,Boots,Footwear,M,Purple,Summer,8,Quarterly
PR1649,Pants,Clothing,M,Gray,Summer,22,Monthly
PR1650,T-shirt,Clothing,M,White,Summer,3,Quarterly
PR1651,Scarf,Accessories,M,Silver,Winter,46,Fortnightly
PR1652,Coat,Outerwear,M,Blue,Winter,42,Monthly
PR1653,Sweater,Clothing,M,Orange,Summer,1,Fortnightly
PR1654,Belt,Accessories,L,Silver,Winter,29,Bi-Weekly
PR1655,Belt,Accessories,L,Gray,Spring,14,Quarterly
PR1656,Sweater,Clothing,L,Gold,Spring,4,Monthly
PR1657,Blouse,Clothing,L,Brown,Spring,41,Every 3 Months
PR1658,Skirt,Clothing,L,Turquoise,Spring,4,Bi-Weekly
PR1659,Jewelry,Accessories,S,Pink,Spring,47,Weekly
PR1660,Gloves,Accessories,M,Black,Fall,44,Annually
PR1661,T-shirt,Clothing,L,Yellow,Winter,37,Monthly
PR1662,Gloves,Accessories,S,Beige,Summer,21,Quarterly
PR1663,Sunglasses,Accessories,M,Olive,Winter,46,Fortnightly
PR1664,Shirt,Clothing,XL,Gold,Summer,1,Bi-Weekly
PR1665,Handbag,Accessories,M,Purple,Spring,35,Weekly
PR1666,Jacket,Outerwear,L,Pink,Fall,49,Monthly
PR1667,Skirt,Clothing,M,Blue,Summer,47,Annually
PR1668,Handbag,Accessories,L,Brown,Winter,24,Every 3 Months
PR1669,Blouse,Clothing,L,Charcoal,Summer,28,Fortnightly
PR1670,T-shirt,Clothing,L,Maroon,Winter,22,Quarterly
PR1671,Pants,Clothing,L,Cyan,Fall,20,Weekly
PR1672,Hoodie,Clothing,M,Olive,Winter,25,Weekly
PR1673,Boots,Footwear,L,Gold,Fall,15,Quarterly
PR1674,Blouse,Clothing,M,Violet,Fall,49,Bi-Weekly
PR1675,Coat,Outerwear,M,Peach,Winter,10,Fortnightly
PR1676,Pants,Clothing,M,Beige,Spring,21,Annually
PR1677,Sunglasses,Accessories,M,Cyan,Winter,34,Weekly
PR1678,Jeans,Clothing,L,Silver,Summer,41,Weekly
PR1679,Pants,Clothing,S,Magenta,Summer,30,Fortnightly
PR1680,Dress,Clothing,S,Black,Fall,24,Bi-Weekly
PR1681,Shoes,Footwear,M,Olive,Summer,6,Annually
PR1682,Sneakers,Footwear,L,Green,Winter,14,Bi-Weekly
PR1683,Socks,Clothing,M,Yellow,Fall,37,Bi-Weekly
PR1684,Coat,Outerwear,S,Lavender,Spring,37,Quarterly
PR1685,Shirt,Clothing,M,Indigo,Spring,28,Weekly
PR1686,Blouse,Clothing,M,Pink,Winter,43,Bi-Weekly
PR1687,Gloves,Accessories,L,Red,Fall,25,Annually
PR1688,Skirt,Clothing,S,Magenta,Winter,4,Annually
PR1689,Handbag,Accessories,S,Peach,Winter,13,Fortnightly
PR1690,Shirt,Clothing,L,Turquoise,Winter,32,Monthly
PR1691,Coat,Outerwear,M,Black,Summer,1,Annually
PR1692,Shoes,Footwear,L,Blue,Summer,4,Annually
PR1693,Handbag,Accessories,M,Beige,Winter,33,Bi-Weekly
PR1694,Jacket,Outerwear,XL,Olive,Fall,45,Fortnightly
PR1695,Shirt,Clothing,M,Turquoise,Summer,20,Fortnightly
PR1696,Hat,Accessories,S,Yellow,Fall,1,Fortnightly
PR1697,Sunglasses,Accessories,S,Turquoise,Spring,7,Bi-Weekly
PR1698,Shirt,Clothing,L,Lavender,Fall,48,Every 3 Months
PR1699,Belt,Accessories,XL,Turquoise,Winter,46,Quarterly
PR1700,Sweater,Clothing,L,Teal,Spring,34,Annually
PR1701,Hoodie,Clothing,L,Black,Fall,36,Monthly
PR1702,Handbag,Accessories,XL,Blue,Winter,44,Every 3 Months
PR1703,Jeans,Clothing,XL,Yellow,Summer,48,Weekly
PR1704,Backpack,Accessories,M,Black,Spring,12,Annually
PR1705,Sneakers,Footwear,M,Lavender,Summer,19,Every 3 Months
PR1706,Jewelry,Accessories,L,Cyan,Summer,49,Bi-Weekly
PR1707,Sunglasses,Accessories,M,Brown,Spring,25,Fortnightly
PR1708,Shorts,Clothing,L,Maroon,Fall,25,Bi-Weekly
PR1709,Boots,Footwear,L,Cyan,Spring,1,Quarterly
PR1710,Skirt,Clothing,M,Pink,Winter,19,Annually
PR1711,Pants,Clothing,XL,Orange,Fall,7,Quarterly
PR1712,T-shirt,Clothing,M,Lavender,Spring,19,Monthly
PR1713,T-shirt,Clothing,S,Beige,Fall,9,Fortnightly
PR1714,Jacket,Outerwear,M,Pink,Winter,37,Quarterly
PR1715,Jeans,Clothing,S,Charcoal,Summer,15,Monthly
PR1716,Dress,Clothing,XL,Gray,Spring,30,Bi-Weekly
PR1717,Blouse,Clothing,M,Cyan,Winter,30,Every 3 Months
PR1718,Hoodie,Clothing,L,Orange,Summer,16,Bi-Weekly
PR1719,T-shirt,Clothing,L,Pink,Winter,14,Every 3 Months
PR1720,Sweater,Clothing,M,White,Winter,8,Quarterly
PR1721,Shorts,Clothing,S,Beige,Winter,40,Bi-Weekly
PR1722,Jewelry,Accessories,S,Magenta,Spring,24,Monthly
PR1723,T-shirt,Clothing,L,Violet,Summer,14,Fortnightly
PR1724,Scarf,Accessories,XL,Gold,Spring,39,Annually
PR1725,Shoes,Footwear,S,Teal,Winter,21,Weekly
PR1726,Sunglasses,Accessories,M,Indigo,Spring,32,Quarterly
PR1727,Coat,Outerwear,S,Olive,Summer,45,Weekly
PR1728,Blouse,Clothing,S,Violet,Spring,19,Monthly
PR1729,Jeans,Clothing,L,Black,Fall,1,Every 3 Months
PR1730,Shorts,Clothing,M,Brown,Winter,12,Fortnightly
PR1731,Shirt,Clothing,S,Silver,Fall,26,Weekly
PR1732,Backpack,Accessories,M,Gray,Fall,12,Monthly
PR1733,Belt,Accessories,S,Charcoal,Winter,36,Every 3 Months
PR1734,Blouse,Clothing,L,Black,Summer,22,Annually
PR1735,Jeans,Clothing,L,Brown,Spring,16,Quarterly
PR1736,Dress,Clothing,M,Purple,Winter,31,Annually
PR1737,Shorts,Clothing,M,Purple,Summer,43,Quarterly
PR1738,Jewelry,Accessories,L,Gray,Summer,50,Bi-Weekly
PR1739,Handbag,Accessories,M,Green,Spring,37,Weekly
PR1740,Jewelry,Accessories,L,Silver,Winter,23,Weekly
PR1741,Pants,Clothing,L,Charcoal,Fall,10,Every 3 Months
PR1742,Pants,Clothing,XL,Teal,Winter,20,Monthly
PR1743,Sandals,Footwear,XL,White,Spring,18,Every 3 Months
PR1744,Skirt,Clothing,XL,Brown,Winter,3,Weekly
PR1745,Sunglasses,Accessories,L,Teal,Winter,23,Weekly
PR1746,Skirt,Clothing,L,Red,Winter,27,Weekly
PR1747,Handbag,Accessories,L,Brown,Summer,44,Fortnightly
PR1748,Coat,Outerwear,M,Yellow,Winter,41,Quarterly
PR1749,Skirt,Clothing,L,Teal,Winter,41,Annually
PR1750,Hoodie,Clothing,L,Pink,Fall,36,Every 3 Months
PR1751,Sunglasses,Accessories,M,White,Fall,38,Every 3 Months
PR1752,Sweater,Clothing,M,Silver,Winter,34,Annually
PR1753,Boots,Footwear,L,Blue,Winter,14,Quarterly
PR1754,Skirt,Clothing,L,Black,Fall,23,Fortnightly
PR1755,Dress,Clothing,S,Beige,Fall,18,Fortnightly
PR1756,Belt,Accessories,XL,Charcoal,Spring,45,Monthly
PR1757,Jewelry,Accessories,S,Cyan,Fall,14,Weekly
PR1758,Dress,Clothing,L,Yellow,Fall,48,Annually
PR1759,Hat,Accessories,M,Silver,Winter,17,Bi-Weekly
PR1760,Sweater,Clothing,L,Green,Spring,1,Weekly
PR1761,Skirt,Clothing,XL,Peach,Spring,39,Weekly
PR1762,Hoodie,Clothing,S,Green,Fall,24,Weekly
PR1763,Sandals,Footwear,M,Brown,Summer,41,Fortnightly
PR1764,Jewelry,Accessories,M,Lavender,Winter,28,Annually
PR1765,Dress,Clothing,M,Charcoal,Summer,34,Quarterly
PR1766,Hoodie,Clothing,M,Orange,Spring,41,Quarterly
PR1767,Sweater,Clothing,S,Cyan,Winter,27,Bi-Weekly
PR1768,Jewelry,Accessories,L,Lavender,Fall,46,Fortnightly
PR1769,Sandals,Footwear,M,Indigo,Summer,2,Every 3 Months
PR1770,Socks,Clothing,L,Brown,Winter,45,Monthly
PR1771,Backpack,Accessories,M,Pink,Fall,34,Weekly
PR1772,Shirt,Clothing,XL,Turquoise,Fall,9,Annually
PR1773,Shoes,Footwear,M,Gold,Summer,1,Annually
PR1774,Coat,Outerwear,M,Blue,Summer,17,Annually
PR1775,Sweater,Clothing,M,Lavender,Spring,6,Weekly
PR1776,Jacket,Outerwear,M,Violet,Spring,12,Bi-Weekly
PR1777,Jacket,Outerwear,L,Cyan,Summer,10,Every 3 Months
PR1778,Sneakers,Footwear,L,Purple,Winter,4,Fortnightly
PR1779,Belt,Accessories,M,Red,Winter,8,Bi-Weekly
PR1780,Scarf,Accessories,M,Charcoal,Winter,41,Weekly
PR1781,Jewelry,Accessories,S,Gray,Summer,49,Weekly
PR1782,T-shirt,Clothing,M,Pink,Fall,49,Quarterly
PR1783,Pants,Clothing,M,Lavender,Fall,40,Fortnightly
PR1784,Handbag,Accessories,L,Lavender,Winter,30,Monthly
PR1785,Backpack,Accessories,L,Yellow,Summer,4,Quarterly
PR1786,Gloves,Accessories,S,Peach,Fall,22,Monthly
PR1787,Jacket,Outerwear,M,Brown,Spring,22,Monthly
