Trans_ID,Purchase Amount (USD),Location,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Product_ID,Customer ID
TR1180,33,Indiana,Debit Card,Free Shipping,Yes,Yes,Bank Transfer,PR1180,Cu1180
TR1181,23,Oregon,Cash,Standard,Yes,Yes,Cash,PR1181,Cu1181
TR1182,96,New York,Cash,Free Shipping,Yes,Yes,Bank Transfer,PR1182,Cu1182
TR1183,21,New Mexico,Debit Card,Express,Yes,Yes,PayPal,PR1183,Cu1183
TR1184,39,Louisiana,PayPal,2-Day Shipping,Yes,Yes,Credit Card,PR1184,Cu1184
TR1185,73,South Carolina,Bank Transfer,Express,Yes,Yes,Credit Card,PR1185,Cu1185
TR1186,64,Maine,Debit Card,Standard,Yes,Yes,Credit Card,PR1186,Cu1186
TR1187,68,Indiana,Cash,2-Day Shipping,Yes,Yes,Credit Card,PR1187,Cu1187
TR1188,89,Iowa,Cash,Express,Yes,Yes,Credit Card,PR1188,Cu1188
TR1189,29,Mississippi,Credit Card,Next Day Air,Yes,Yes,Credit Card,PR1189,Cu1189
TR1190,97,Arkansas,Venmo,Free Shipping,Yes,Yes,Debit Card,PR1190,Cu1190
TR1191,45,South Carolina,Bank Transfer,Next Day Air,Yes,Yes,Credit Card,PR1191,Cu1191
TR1192,70,Indiana,Debit Card,Free Shipping,Yes,Yes,Venmo,PR1192,Cu1192
TR1193,56,Florida,PayPal,2-Day Shipping,Yes,Yes,Venmo,PR1193,Cu1193
TR1194,55,Alaska,Venmo,2-Day Shipping,Yes,Yes,Credit Card,PR1194,Cu1194
TR1195,46,New York,Debit Card,2-Day Shipping,Yes,Yes,Credit Card,PR1195,Cu1195
TR1196,95,Texas,Cash,2-Day Shipping,Yes,Yes,Venmo,PR1196,Cu1196
TR1197,88,North Dakota,PayPal,2-Day Shipping,Yes,Yes,Bank Transfer,PR1197,Cu1197
TR1198,92,Vermont,Debit Card,Standard,Yes,Yes,PayPal,PR1198,Cu1198
TR1199,49,New Jersey,Bank Transfer,2-Day Shipping,Yes,Yes,Cash,PR1199,Cu1199
TR1200,89,Maryland,Credit Card,Free Shipping,Yes,Yes,Debit Card,PR1200,Cu1200
TR1201,22,Connecticut,Bank Transfer,Store Pickup,Yes,Yes,PayPal,PR1201,Cu1201
TR1202,61,Illinois,Cash,2-Day Shipping,Yes,Yes,Venmo,PR1202,Cu1202
TR1203,29,Maryland,Bank Transfer,Standard,Yes,Yes,Venmo,PR1203,Cu1203
TR1204,82,Minnesota,Bank Transfer,Free Shipping,Yes,Yes,Bank Transfer,PR1204,Cu1204
TR1205,94,Florida,Bank Transfer,2-Day Shipping,Yes,Yes,Credit Card,PR1205,Cu1205
TR1206,99,California,Credit Card,Standard,Yes,Yes,Bank Transfer,PR1206,Cu1206
TR1207,59,Mississippi,Cash,Free Shipping,Yes,Yes,Venmo,PR1207,Cu1207
TR1208,90,Washington,Venmo,Next Day Air,Yes,Yes,Credit Card,PR1208,Cu1208
TR1209,100,Wisconsin,Cash,2-Day Shipping,Yes,Yes,Debit Card,PR1209,Cu1209
TR1210,62,Pennsylvania,PayPal,Next Day Air,Yes,Yes,Bank Transfer,PR1210,Cu1210
TR1211,78,Missouri,PayPal,Next Day Air,Yes,Yes,Cash,PR1211,Cu1211
TR1212,94,Oklahoma,Venmo,Store Pickup,Yes,Yes,Venmo,PR1212,Cu1212
TR1213,74,Pennsylvania,Venmo,Free Shipping,Yes,Yes,Credit Card,PR1213,Cu1213
TR1214,52,Kentucky,Cash,Express,Yes,Yes,Debit Card,PR1214,Cu1214
TR1215,81,Vermont,Cash,Free Shipping,Yes,Yes,Cash,PR1215,Cu1215
TR1216,20,Oregon,Cash,2-Day Shipping,Yes,Yes,Credit Card,PR1216,Cu1216
TR1217,32,Utah,PayPal,Free Shipping,Yes,Yes,Venmo,PR1217,Cu1217
TR1218,63,Nebraska,Debit Card,Free Shipping,Yes,Yes,Cash,PR1218,Cu1218
TR1219,79,Pennsylvania,Venmo,Store Pickup,Yes,Yes,Cash,PR1219,Cu1219
TR1220,23,Vermont,Bank Transfer,Next Day Air,Yes,Yes,Credit Card,PR1220,Cu1220
TR1221,64,Kentucky,Bank Transfer,Express,Yes,Yes,Bank Transfer,PR1221,Cu1221
TR1222,69,Iowa,Bank Transfer,Standard,Yes,Yes,Cash,PR1222,Cu1222
TR1223,69,Indiana,Bank Transfer,Store Pickup,Yes,Yes,Bank Transfer,PR1223,Cu1223
TR1224,24,Kansas,Credit Card,Free Shipping,Yes,Yes,Bank Transfer,PR1224,Cu1224
TR1225,50,Illinois,Bank Transfer,Store Pickup,Yes,Yes,Venmo,PR1225,Cu1225
TR1226,97,North Carolina,Credit Card,Free Shipping,Yes,Yes,Debit Card,PR1226,Cu1226
TR1227,91,Ohio,PayPal,Store Pickup,Yes,Yes,Venmo,PR1227,Cu1227
TR1228,37,Illinois,Venmo,Store Pickup,Yes,Yes,Bank Transfer,PR1228,Cu1228
TR1229,55,Indiana,Venmo,Express,Yes,Yes,Cash,PR1229,Cu1229
TR1230,52,Kansas,Venmo,Express,Yes,Yes,Bank Transfer,PR1230,Cu1230
TR1231,80,Illinois,Debit Card,Standard,Yes,Yes,Venmo,PR1231,Cu1231
TR1232,79,Pennsylvania,Credit Card,2-Day Shipping,Yes,Yes,Credit Card,PR1232,Cu1232
TR1233,23,New York,Cash,Free Shipping,Yes,Yes,Debit Card,PR1233,Cu1233
TR1234,73,Utah,Cash,Next Day Air,Yes,Yes,Venmo,PR1234,Cu1234
TR1235,99,New Jersey,Cash,Store Pickup,Yes,Yes,Bank Transfer,PR1235,Cu1235
TR1236,22,Idaho,Bank Transfer,Store Pickup,Yes,Yes,PayPal,PR1236,Cu1236
TR1237,68,New Mexico,PayPal,Store Pickup,Yes,Yes,Debit Card,PR1237,Cu1237
TR1238,92,Michigan,Credit Card,2-Day Shipping,Yes,Yes,Credit Card,PR1238,Cu1238
TR1239,77,Wyoming,PayPal,Express,Yes,Yes,Venmo,PR1239,Cu1239
TR1240,37,New Jersey,PayPal,Standard,Yes,Yes,Debit Card,PR1240,Cu1240
TR1241,79,New Jersey,Debit Card,Store Pickup,Yes,Yes,Debit Card,PR1241,Cu1241
TR1242,51,Hawaii,Cash,Express,Yes,Yes,Credit Card,PR1242,Cu1242
TR1243,27,Nevada,Bank Transfer,Next Day Air,Yes,Yes,Bank Transfer,PR1243,Cu1243
TR1244,23,New Hampshire,PayPal,Store Pickup,Yes,Yes,Debit Card,PR1244,Cu1244
TR1245,76,Indiana,Cash,2-Day Shipping,Yes,Yes,Cash,PR1245,Cu1245
TR1246,31,New York,Bank Transfer,Standard,Yes,Yes,Bank Transfer,PR1246,Cu1246
TR1247,60,Louisiana,Credit Card,Standard,Yes,Yes,Cash,PR1247,Cu1247
TR1248,99,Virginia,Bank Transfer,Express,Yes,Yes,Venmo,PR1248,Cu1248
TR1249,37,Wisconsin,Credit Card,Free Shipping,Yes,Yes,Credit Card,PR1249,Cu1249
TR1250,50,Oregon,PayPal,Express,Yes,Yes,Venmo,PR1250,Cu1250
TR1251,26,New Hampshire,Cash,Free Shipping,Yes,Yes,Cash,PR1251,Cu1251
TR1252,86,Indiana,Debit Card,Next Day Air,Yes,Yes,Credit Card,PR1252,Cu1252
TR1253,41,Massachusetts,Venmo,Standard,Yes,Yes,Cash,PR1253,Cu1253
TR1254,23,Montana,Venmo,Express,Yes,Yes,PayPal,PR1254,Cu1254
TR1255,56,California,Cash,2-Day Shipping,Yes,Yes,Credit Card,PR1255,Cu1255
TR1256,68,Indiana,Credit Card,Standard,Yes,Yes,Cash,PR1256,Cu1256
TR1257,48,West Virginia,Cash,Express,Yes,Yes,Cash,PR1257,Cu1257
TR1258,67,Minnesota,Cash,Free Shipping,Yes,Yes,Cash,PR1258,Cu1258
TR1259,87,Ohio,Debit Card,2-Day Shipping,Yes,Yes,Debit Card,PR1259,Cu1259
TR1260,64,Minnesota,Bank Transfer,Standard,Yes,Yes,Credit Card,PR1260,Cu1260
TR1261,93,Virginia,Venmo,Store Pickup,Yes,Yes,Debit Card,PR1261,Cu1261
TR1262,29,Connecticut,Venmo,Next Day Air,Yes,Yes,Credit Card,PR1262,Cu1262
TR1263,62,Tennessee,Debit Card,Store Pickup,Yes,Yes,Venmo,PR1263,Cu1263
TR1264,70,Delaware,Bank Transfer,2-Day Shipping,Yes,Yes,Credit Card,PR1264,Cu1264
TR1265,92,Vermont,Venmo,Next Day Air,Yes,Yes,Venmo,PR1265,Cu1265
TR1266,79,Louisiana,Bank Transfer,Next Day Air,Yes,Yes,Bank Transfer,PR1266,Cu1266
TR1267,31,North Dakota,Cash,Standard,Yes,Yes,Debit Card,PR1267,Cu1267
TR1268,83,Oregon,Credit Card,Standard,Yes,Yes,Cash,PR1268,Cu1268
TR1269,88,Idaho,Venmo,Next Day Air,Yes,Yes,Debit Card,PR1269,Cu1269
TR1270,53,Vermont,PayPal,Standard,Yes,Yes,PayPal,PR1270,Cu1270
TR1271,98,West Virginia,Cash,Standard,Yes,Yes,Cash,PR1271,Cu1271
TR1272,57,Kentucky,Cash,Store Pickup,Yes,Yes,PayPal,PR1272,Cu1272
TR1273,80,Wisconsin,Debit Card,Express,Yes,Yes,Bank Transfer,PR1273,Cu1273
TR1274,29,Mississippi,Cash,Next Day Air,Yes,Yes,Credit Card,PR1274,Cu1274
TR1275,73,Missouri,Cash,2-Day Shipping,Yes,Yes,PayPal,PR1275,Cu1275
TR1276,32,Arkansas,PayPal,Standard,Yes,Yes,PayPal,PR1276,Cu1276
TR1277,68,Wyoming,PayPal,Next Day Air,Yes,Yes,Bank Transfer,PR1277,Cu1277
TR1278,97,Rhode Island,Debit Card,Express,Yes,Yes,Venmo,PR1278,Cu1278
TR1279,98,Utah,Credit Card,Next Day Air,Yes,Yes,Venmo,PR1279,Cu1279
TR1280,56,Maryland,PayPal,Express,Yes,Yes,Debit Card,PR1280,Cu1280
TR1281,78,Georgia,PayPal,2-Day Shipping,Yes,Yes,Venmo,PR1281,Cu1281
TR1282,81,New Jersey,Cash,Store Pickup,Yes,Yes,Venmo,PR1282,Cu1282
TR1283,68,New Hampshire,Debit Card,Free Shipping,Yes,Yes,Venmo,PR1283,Cu1283
TR1284,94,Oregon,Credit Card,2-Day Shipping,Yes,Yes,Debit Card,PR1284,Cu1284
TR1285,93,Arkansas,Bank Transfer,Express,Yes,Yes,PayPal,PR1285,Cu1285
TR1286,99,North Carolina,Venmo,Next Day Air,Yes,Yes,Bank Transfer,PR1286,Cu1286
TR1287,49,West Virginia,Bank Transfer,Next Day Air,Yes,Yes,Debit Card,PR1287,Cu1287
TR1288,28,Utah,Venmo,Standard,Yes,Yes,PayPal,PR1288,Cu1288
TR1289,93,South Dakota,Venmo,Standard,Yes,Yes,PayPal,PR1289,Cu1289
TR1290,24,New Hampshire,Debit Card,Next Day Air,Yes,Yes,PayPal,PR1290,Cu1290
TR1291,35,Maryland,Cash,Free Shipping,Yes,Yes,PayPal,PR1291,Cu1291
TR1292,68,South Dakota,Venmo,2-Day Shipping,Yes,Yes,Debit Card,PR1292,Cu1292
TR1293,61,Kentucky,Debit Card,Free Shipping,Yes,Yes,Bank Transfer,PR1293,Cu1293
TR1294,74,Florida,Bank Transfer,Standard,Yes,Yes,Debit Card,PR1294,Cu1294
TR1295,64,Texas,Credit Card,Standard,Yes,Yes,Cash,PR1295,Cu1295
TR1296,60,New Mexico,PayPal,Standard,Yes,Yes,PayPal,PR1296,Cu1296
TR1297,29,South Dakota,PayPal,Express,Yes,Yes,Cash,PR1297,Cu1297
TR1298,85,New Jersey,Debit Card,Standard,Yes,Yes,Venmo,PR1298,Cu1298
TR1299,81,Indiana,Cash,Free Shipping,Yes,Yes,Bank Transfer,PR1299,Cu1299
TR1300,23,Louisiana,Bank Transfer,2-Day Shipping,Yes,Yes,Venmo,PR1300,Cu1300
TR1301,100,West Virginia,Cash,Next Day Air,Yes,Yes,Credit Card,PR1301,Cu1301
TR1302,54,Maine,Venmo,Express,Yes,Yes,Debit Card,PR1302,Cu1302
TR1303,25,Idaho,Bank Transfer,Next Day Air,Yes,Yes,Credit Card,PR1303,Cu1303
TR1304,32,New York,Venmo,Next Day Air,Yes,Yes,Credit Card,PR1304,Cu1304
TR1305,63,Montana,Bank Transfer,2-Day Shipping,Yes,Yes,PayPal,PR1305,Cu1305
TR1306,56,Mississippi,Venmo,Express,Yes,Yes,PayPal,PR1306,Cu1306
TR1307,33,Alaska,Cash,Next Day Air,Yes,Yes,PayPal,PR1307,Cu1307
TR1308,32,Missouri,PayPal,Express,Yes,Yes,PayPal,PR1308,Cu1308
TR1309,38,Rhode Island,Credit Card,Next Day Air,Yes,Yes,Credit Card,PR1309,Cu1309
TR1310,21,Hawaii,Bank Transfer,Store Pickup,Yes,Yes,Cash,PR1310,Cu1310
TR1311,59,South Carolina,Credit Card,Store Pickup,Yes,Yes,Credit Card,PR1311,Cu1311
TR1312,87,Tennessee,Credit Card,Express,Yes,Yes,Venmo,PR1312,Cu1312
TR1313,79,Missouri,Venmo,Store Pickup,Yes,Yes,Bank Transfer,PR1313,Cu1313
TR1314,28,Missouri,Cash,Free Shipping,Yes,Yes,Credit Card,PR1314,Cu1314
TR1315,67,Missouri,Venmo,Free Shipping,Yes,Yes,Debit Card,PR1315,Cu1315
TR1316,75,Mississippi,PayPal,2-Day Shipping,Yes,Yes,Debit Card,PR1316,Cu1316
TR1317,32,Arkansas,PayPal,Standard,Yes,Yes,Debit Card,PR1317,Cu1317
TR1318,43,Kentucky,Credit Card,Free Shipping,Yes,Yes,Cash,PR1318,Cu1318
TR1319,93,Connecticut,Venmo,Express,Yes,Yes,Credit Card,PR1319,Cu1319
TR1320,24,Oklahoma,Credit Card,Standard,Yes,Yes,Bank Transfer,PR1320,Cu1320
TR1321,31,California,PayPal,Free Shipping,Yes,Yes,Debit Card,PR1321,Cu1321
TR1322,84,Missouri,Credit Card,Express,Yes,Yes,Bank Transfer,PR1322,Cu1322
TR1323,74,Washington,Credit Card,Next Day Air,Yes,Yes,Bank Transfer,PR1323,Cu1323
TR1324,62,New York,Cash,Standard,Yes,Yes,Debit Card,PR1324,Cu1324
TR1325,77,Indiana,Credit Card,Free Shipping,Yes,Yes,Credit Card,PR1325,Cu1325
TR1326,73,Oregon,Venmo,Express,Yes,Yes,Cash,PR1326,Cu1326
TR1327,50,Texas,Bank Transfer,Free Shipping,Yes,Yes,Cash,PR1327,Cu1327
TR1328,40,Florida,Credit Card,Standard,Yes,Yes,Cash,PR1328,Cu1328
TR1329,97,Rhode Island,Debit Card,Standard,Yes,Yes,Bank Transfer,PR1329,Cu1329
TR1330,63,Texas,PayPal,Express,Yes,Yes,PayPal,PR1330,Cu1330
TR1331,65,Vermont,Credit Card,Standard,Yes,Yes,PayPal,PR1331,Cu1331
TR1332,91,Maryland,Credit Card,Standard,Yes,Yes,PayPal,PR1332,Cu1332
TR1333,60,Alaska,Bank Transfer,Store Pickup,Yes,Yes,Bank Transfer,PR1333,Cu1333
TR1334,69,Idaho,Cash,Next Day Air,Yes,Yes,Bank Transfer,PR1334,Cu1334
TR1335,52,West Virginia,Debit Card,Store Pickup,Yes,Yes,Venmo,PR1335,Cu1335
TR1336,49,Nevada,Credit Card,2-Day Shipping,Yes,Yes,Credit Card,PR1336,Cu1336
TR1337,85,Oregon,PayPal,Store Pickup,Yes,Yes,Debit Card,PR1337,Cu1337
TR1338,86,Tennessee,Venmo,Express,Yes,Yes,Credit Card,PR1338,Cu1338
TR1339,51,Alabama,Bank Transfer,Standard,Yes,Yes,PayPal,PR1339,Cu1339
TR1340,56,Indiana,PayPal,Next Day Air,Yes,Yes,Bank Transfer,PR1340,Cu1340
TR1341,72,Idaho,Credit Card,Next Day Air,Yes,Yes,Debit Card,PR1341,Cu1341
TR1342,27,Rhode Island,Debit Card,Standard,Yes,Yes,Bank Transfer,PR1342,Cu1342
TR1343,43,Arizona,Cash,2-Day Shipping,Yes,Yes,Bank Transfer,PR1343,Cu1343
TR1344,56,Florida,Venmo,Standard,Yes,Yes,Bank Transfer,PR1344,Cu1344
TR1345,37,New York,Credit Card,Next Day Air,Yes,Yes,Cash,PR1345,Cu1345
TR1346,21,Nebraska,Credit Card,Standard,Yes,Yes,Venmo,PR1346,Cu1346
TR1347,91,Mississippi,Credit Card,Free Shipping,Yes,Yes,Venmo,PR1347,Cu1347
TR1348,95,Vermont,Venmo,2-Day Shipping,Yes,Yes,Bank Transfer,PR1348,Cu1348
TR1349,54,Nebraska,PayPal,Standard,Yes,Yes,Credit Card,PR1349,Cu1349
TR1350,36,South Carolina,Bank Transfer,Next Day Air,Yes,Yes,Cash,PR1350,Cu1350
TR1351,71,Delaware,Cash,Next Day Air,Yes,Yes,Cash,PR1351,Cu1351
TR1352,31,Vermont,Credit Card,2-Day Shipping,Yes,Yes,Bank Transfer,PR1352,Cu1352
TR1353,89,Indiana,Bank Transfer,Next Day Air,Yes,Yes,Credit Card,PR1353,Cu1353
TR1354,83,Oregon,Bank Transfer,Next Day Air,Yes,Yes,Cash,PR1354,Cu1354
TR1355,42,Maryland,Debit Card,2-Day Shipping,Yes,Yes,Bank Transfer,PR1355,Cu1355
TR1356,91,Florida,Venmo,2-Day Shipping,Yes,Yes,PayPal,PR1356,Cu1356
TR1357,61,Indiana,Debit Card,Free Shipping,Yes,Yes,Bank Transfer,PR1357,Cu1357
TR1358,66,Texas,Venmo,Next Day Air,Yes,Yes,Cash,PR1358,Cu1358
TR1359,22,Nebraska,Debit Card,Store Pickup,Yes,Yes,Venmo,PR1359,Cu1359
TR1360,68,North Carolina,Debit Card,Store Pickup,Yes,Yes,Bank Transfer,PR1360,Cu1360
TR1361,43,Alabama,Bank Transfer,Express,Yes,Yes,Bank Transfer,PR1361,Cu1361
TR1362,32,Alabama,Cash,Next Day Air,Yes,Yes,Debit Card,PR1362,Cu1362
TR1363,46,Colorado,Cash,Express,Yes,Yes,Cash,PR1363,Cu1363
TR1364,90,Wisconsin,Bank Transfer,Express,Yes,Yes,PayPal,PR1364,Cu1364
TR1365,75,Delaware,Cash,Express,Yes,Yes,Cash,PR1365,Cu1365
TR1366,69,Indiana,PayPal,Store Pickup,Yes,Yes,Bank Transfer,PR1366,Cu1366
TR1367,40,Iowa,Debit Card,Free Shipping,Yes,Yes,Credit Card,PR1367,Cu1367
TR1368,63,Iowa,Venmo,Express,Yes,Yes,Cash,PR1368,Cu1368
TR1369,36,Wisconsin,Venmo,Express,Yes,Yes,Cash,PR1369,Cu1369
TR1370,75,Iowa,Cash,Standard,Yes,Yes,Venmo,PR1370,Cu1370
TR1371,67,Montana,PayPal,2-Day Shipping,Yes,Yes,Bank Transfer,PR1371,Cu1371
TR1372,64,Mississippi,PayPal,Store Pickup,Yes,Yes,Credit Card,PR1372,Cu1372
TR1373,61,Michigan,Credit Card,2-Day Shipping,Yes,Yes,PayPal,PR1373,Cu1373
TR1374,40,Virginia,Credit Card,Store Pickup,Yes,Yes,Cash,PR1374,Cu1374
TR1375,97,New York,Debit Card,Free Shipping,Yes,Yes,Bank Transfer,PR1375,Cu1375
TR1376,31,Maine,Venmo,2-Day Shipping,Yes,Yes,Credit Card,PR1376,Cu1376
TR1377,65,New Jersey,Cash,Free Shipping,Yes,Yes,PayPal,PR1377,Cu1377
TR1378,54,Maryland,Credit Card,Next Day Air,Yes,Yes,Venmo,PR1378,Cu1378
TR1379,49,Kentucky,PayPal,Free Shipping,Yes,Yes,Venmo,PR1379,Cu1379
TR1380,64,Minnesota,Venmo,2-Day Shipping,Yes,Yes,Venmo,PR1380,Cu1380
TR1381,35,Massachusetts,Bank Transfer,Standard,Yes,Yes,Cash,PR1381,Cu1381
TR1382,86,Illinois,Cash,Standard,Yes,Yes,Venmo,PR1382,Cu1382
TR1383,55,Michigan,Venmo,Express,Yes,Yes,Bank Transfer,PR1383,Cu1383
TR1384,58,Wisconsin,Bank Transfer,Express,Yes,Yes,Venmo,PR1384,Cu1384
TR1385,96,Alaska,Cash,Standard,Yes,Yes,Bank Transfer,PR1385,Cu1385
TR1386,64,Mississippi,Debit Card,Store Pickup,Yes,Yes,Bank Transfer,PR1386,Cu1386
TR1387,56,Oregon,Bank Transfer,Next Day Air,Yes,Yes,Debit Card,PR1387,Cu1387
TR1388,85,Maryland,Credit Card,Standard,Yes,Yes,Credit Card,PR1388,Cu1388
TR1389,23,Arkansas,Cash,Express,Yes,Yes,Cash,PR1389,Cu1389
TR1390,72,Illinois,Debit Card,Store Pickup,Yes,Yes,Debit Card,PR1390,Cu1390
TR1391,38,Arkansas,Venmo,Standard,Yes,Yes,Debit Card,PR1391,Cu1391
TR1392,29,Mississippi,Bank Transfer,Express,Yes,Yes,Credit Card,PR1392,Cu1392
TR1393,46,Arkansas,Debit Card,Express,Yes,Yes,Venmo,PR1393,Cu1393
TR1394,58,Idaho,Bank Transfer,Express,Yes,Yes,PayPal,PR1394,Cu1394
TR1395,43,Iowa,PayPal,Next Day Air,Yes,Yes,Cash,PR1395,Cu1395
TR1396,32,West Virginia,Cash,Next Day Air,Yes,Yes,PayPal,PR1396,Cu1396
TR1397,30,Wisconsin,Cash,Next Day Air,Yes,Yes,Debit Card,PR1397,Cu1397
TR1398,67,Massachusetts,Cash,Store Pickup,Yes,Yes,PayPal,PR1398,Cu1398
TR1399,45,Texas,Bank Transfer,Free Shipping,Yes,Yes,Credit Card,PR1399,Cu1399
TR1400,81,Nebraska,Bank Transfer,Store Pickup,Yes,Yes,Venmo,PR1400,Cu1400
TR1401,23,Nevada,Venmo,Next Day Air,Yes,Yes,Credit Card,PR1401,Cu1401
TR1402,59,Indiana,Cash,2-Day Shipping,Yes,Yes,PayPal,PR1402,Cu1402
TR1403,21,North Dakota,Bank Transfer,Express,Yes,Yes,PayPal,PR1403,Cu1403
TR1404,20,Georgia,Bank Transfer,Store Pickup,Yes,Yes,Credit Card,PR1404,Cu1404
TR1405,28,New Mexico,Venmo,Next Day Air,Yes,Yes,Debit Card,PR1405,Cu1405
TR1406,100,New Hampshire,Cash,Store Pickup,Yes,Yes,Credit Card,PR1406,Cu1406
TR1407,46,Washington,Venmo,Express,Yes,Yes,Debit Card,PR1407,Cu1407
TR1408,61,Nevada,Cash,Express,Yes,Yes,Credit Card,PR1408,Cu1408
TR1409,58,Maine,Debit Card,Free Shipping,Yes,Yes,Venmo,PR1409,Cu1409
TR1410,50,Idaho,Credit Card,Standard,Yes,Yes,Cash,PR1410,Cu1410
TR1411,93,Tennessee,Venmo,Store Pickup,Yes,Yes,Debit Card,PR1411,Cu1411
TR1412,24,Louisiana,PayPal,Store Pickup,Yes,Yes,Venmo,PR1412,Cu1412
TR1413,100,Michigan,Debit Card,2-Day Shipping,Yes,Yes,Venmo,PR1413,Cu1413
TR1414,79,New Hampshire,Venmo,Store Pickup,Yes,Yes,Bank Transfer,PR1414,Cu1414
TR1415,51,Minnesota,Debit Card,Store Pickup,Yes,Yes,Credit Card,PR1415,Cu1415
TR1416,90,Illinois,Bank Transfer,Free Shipping,Yes,Yes,Credit Card,PR1416,Cu1416
TR1417,56,Idaho,PayPal,Free Shipping,Yes,Yes,Cash,PR1417,Cu1417
TR1418,25,Montana,Cash,Standard,Yes,Yes,Debit Card,PR1418,Cu1418
TR1419,75,Alabama,Bank Transfer,2-Day Shipping,Yes,Yes,Venmo,PR1419,Cu1419
TR1420,75,Montana,Debit Card,Free Shipping,Yes,Yes,Debit Card,PR1420,Cu1420
TR1421,53,California,Cash,Store Pickup,Yes,Yes,PayPal,PR1421,Cu1421
TR1422,100,Pennsylvania,Credit Card,Standard,Yes,Yes,Bank Transfer,PR1422,Cu1422
TR1423,27,Texas,PayPal,Free Shipping,Yes,Yes,PayPal,PR1423,Cu1423
TR1424,60,Michigan,PayPal,Free Shipping,Yes,Yes,Venmo,PR1424,Cu1424
TR1425,23,Connecticut,Cash,Standard,Yes,Yes,Bank Transfer,PR1425,Cu1425
TR1426,40,Wyoming,Debit Card,Next Day Air,Yes,Yes,Credit Card,PR1426,Cu1426
TR1427,38,Michigan,Credit Card,Free Shipping,Yes,Yes,PayPal,PR1427,Cu1427
TR1428,90,South Dakota,PayPal,Store Pickup,Yes,Yes,Credit Card,PR1428,Cu1428
TR1429,97,North Dakota,Debit Card,Express,Yes,Yes,PayPal,PR1429,Cu1429
TR1430,38,Maryland,Venmo,Standard,Yes,Yes,Credit Card,PR1430,Cu1430
TR1431,30,Michigan,PayPal,Free Shipping,Yes,Yes,Credit Card,PR1431,Cu1431
TR1432,88,South Dakota,Bank Transfer,Express,Yes,Yes,Venmo,PR1432,Cu1432
TR1433,33,Florida,Cash,Express,Yes,Yes,Debit Card,PR1433,Cu1433
TR1434,60,Minnesota,Venmo,Next Day Air,Yes,Yes,Debit Card,PR1434,Cu1434
TR1435,64,New York,PayPal,Free Shipping,Yes,Yes,Debit Card,PR1435,Cu1435
TR1436,95,Oregon,Debit Card,Standard,Yes,Yes,Cash,PR1436,Cu1436
TR1437,83,Minnesota,Venmo,Free Shipping,Yes,Yes,PayPal,PR1437,Cu1437
TR1438,97,Montana,Debit Card,Free Shipping,Yes,Yes,Cash,PR1438,Cu1438
TR1439,38,Washington,Cash,Standard,Yes,Yes,Debit Card,PR1439,Cu1439
TR1440,48,New Mexico,Credit Card,Next Day Air,Yes,Yes,Cash,PR1440,Cu1440
TR1441,76,Arizona,Bank Transfer,Standard,Yes,Yes,Venmo,PR1441,Cu1441
TR1442,25,Nebraska,Debit Card,Free Shipping,Yes,Yes,Venmo,PR1442,Cu1442
TR1443,92,Idaho,Cash,2-Day Shipping,Yes,Yes,Credit Card,PR1443,Cu1443
TR1444,47,Idaho,PayPal,Next Day Air,Yes,Yes,Cash,PR1444,Cu1444
TR1445,36,Vermont,Venmo,Express,Yes,Yes,Cash,PR1445,Cu1445
TR1446,51,Arkansas,Venmo,2-Day Shipping,Yes,Yes,Credit Card,PR1446,Cu1446
TR1447,35,Wyoming,Debit Card,Express,Yes,Yes,Credit Card,PR1447,Cu1447
TR1448,57,New Mexico,Credit Card,Next Day Air,Yes,Yes,PayPal,PR1448,Cu1448
TR1449,95,West Virginia,Bank Transfer,Free Shipping,Yes,Yes,Credit Card,PR1449,Cu1449
TR1450,41,New York,Debit Card,Store Pickup,Yes,Yes,Cash,PR1450,Cu1450
TR1451,44,Illinois,PayPal,Free Shipping,Yes,Yes,Cash,PR1451,Cu1451
TR1452,34,Utah,Venmo,Next Day Air,Yes,Yes,PayPal,PR1452,Cu1452
TR1453,25,Colorado,Venmo,2-Day Shipping,Yes,Yes,Bank Transfer,PR1453,Cu1453
TR1454,93,Virginia,PayPal,2-Day Shipping,Yes,Yes,Bank Transfer,PR1454,Cu1454
TR1455,50,Georgia,Bank Transfer,Free Shipping,Yes,Yes,Credit Card,PR1455,Cu1455
TR1456,79,Alabama,Debit Card,Express,Yes,Yes,PayPal,PR1456,Cu1456
TR1457,100,Montana,Venmo,Store Pickup,Yes,Yes,PayPal,PR1457,Cu1457
TR1458,57,Pennsylvania,Bank Transfer,Express,Yes,Yes,Venmo,PR1458,Cu1458
TR1459,28,Missouri,Debit Card,2-Day Shipping,Yes,Yes,Venmo,PR1459,Cu1459
TR1460,35,Maine,PayPal,Express,Yes,Yes,Venmo,PR1460,Cu1460
TR1461,85,Pennsylvania,Venmo,Standard,Yes,Yes,Venmo,PR1461,Cu1461
TR1462,95,Oregon,PayPal,2-Day Shipping,Yes,Yes,Venmo,PR1462,Cu1462
TR1463,90,Utah,Venmo,2-Day Shipping,Yes,Yes,Venmo,PR1463,Cu1463
TR1464,49,Oklahoma,Credit Card,Store Pickup,Yes,Yes,Bank Transfer,PR1464,Cu1464
